Date;Pair;Side;Price;Quantity;Amount;Fee;RealizedProfit
28/02/2021 16:03;SXPUSDT;SELL;1.892;40.8;77.1936000000 USDT;-0.0231580800 USDT;-8.364
28/02/2021 16:03;BCHUSDT;BUY;440.88;0.02;8.8176000000 USDT;-0.0026452800 USDT;0.852
28/02/2021 16:03;BCHUSDT;BUY;440.99;0.115;50.7138500000 USDT;-0.0152141500 USDT;0.38241
28/02/2021 16:03;OMGUSDT;SELL;4.006;21;84.1260000000 USDT;-0.0084125900 USDT;-2.6565
28/02/2021 16:03;BCHUSDT;BUY;440.97;0.06;26.4582000000 USDT;-0.0079374600 USDT;2.5506
28/02/2021 16:03;CRVUSDT;SELL;1.658;51.2;84.8896000000 USDT;-0.0254668800 USDT;-0.7168
28/02/2021 16:03;KAVAUSDT;SELL;3.0693;27.4;84.0988200000 USDT;-0.0252296400 USDT;-6.84589
28/02/2021 16:03;SRMUSDT;SELL;4.3384;20;86.7680000000 USDT;-0.0260304000 USDT;-1.805
28/02/2021 16:03;LRCUSDT;SELL;0.47272;202;95.4894400000 USDT;-0.0286468300 USDT;-1.03191
28/02/2021 16:04;XRPUSDT;SELL;0.402;226.6;91.0932000000 USDT;-0.0091093200 USDT;-0.99704
28/02/2021 16:12;TRXUSDT;BUY;0.04375;2235;97.7812500000 USDT;-0.0097781200 USDT;1.39008
28/02/2021 18:01;THETAUSDT;BUY;2.899;22;63.7780000000 USDT;-0.0063778000 USDT;-0.76586
28/02/2021 18:01;BCHUSDT;SELL;439.38;0.212;93.1485600000 USDT;-0.0279445600 USDT;-0.17066
28/02/2021 18:01;THETAUSDT;BUY;2.899;7.3;21.1627000000 USDT;-0.0021162700 USDT;0
28/02/2021 18:01;MKRUSDT;BUY;1858.3;0.047;87.3401000000 USDT;-0.0087340100 USDT;2.56542
28/02/2021 18:01;BANDUSDT;SELL;11.1166;6.6;73.3695600000 USDT;-0.0220108600 USDT;-2.58522
28/02/2021 18:01;BALUSDT;SELL;32.38;2.8;90.6640000000 USDT;-0.0090664000 USDT;-0.6958
28/02/2021 18:01;SOLUSDT;SELL;11.7579;8;94.0632000000 USDT;-0.0282189600 USDT;-0.0184
28/02/2021 20:03;XLMUSDT;BUY;0.4031;225;90.6975000000 USDT;-0.0090697500 USDT;3.6668
28/02/2021 20:03;ONTUSDT;SELL;0.8339;100.8;84.0571200000 USDT;-0.0252171300 USDT;-3.68468
28/02/2021 20:03;XRPUSDT;BUY;0.4128;220.7;91.1049600000 USDT;-0.0273314800 USDT;-1.22364
28/02/2021 20:03;LINKUSDT;BUY;24.4;3.46;84.4240000000 USDT;-0.0084423900 USDT;-0.0173
28/02/2021 20:03;ALGOUSDT;SELL;1.0187;75;76.4025000000 USDT;-0.0229207500 USDT;-0.46125
28/02/2021 20:03;BATUSDT;SELL;0.4853;212.6;103.1747800000 USDT;-0.0309524300 USDT;0.54213
28/02/2021 20:03;ZILUSDT;BUY;0.1043;1043;108.7849000000 USDT;-0.0108784900 USDT;-2.1138
28/02/2021 20:03;ENJUSDT;SELL;0.54097;174;94.1287800000 USDT;-0.0282386300 USDT;3.42519
28/02/2021 20:03;FTMUSDT;BUY;0.411279;182;74.8527780000 USDT;-0.0224558300 USDT;-0.172868
28/02/2021 20:03;RENUSDT;SELL;0.98109;5;4.9054500000 USDT;-0.0014716300 USDT;0
28/02/2021 20:03;RENUSDT;SELL;0.98111;60;58.8666000000 USDT;-0.0176599700 USDT;-3.62158
28/02/2021 20:03;RENUSDT;SELL;0.98105;28;27.4694000000 USDT;-0.0082408100 USDT;0
28/02/2021 20:03;KNCUSDT;BUY;1.541;56;86.2960000000 USDT;-0.0086296000 USDT;-1.9525
28/02/2021 20:03;BALUSDT;BUY;33.82;2.7;91.3140000000 USDT;-0.0091314000 USDT;-2.016
28/02/2021 20:03;IOSTUSDT;BUY;0.03298;2131;70.2803800000 USDT;-0.0070280300 USDT;2.21778
28/02/2021 20:04;DASHUSDT;BUY;193.31;0.47;90.8557000000 USDT;-0.0090855600 USDT;5.4004
28/02/2021 20:04;LTCUSDT;BUY;162.42;0.529;85.9201800000 USDT;-0.0085920100 USDT;-0.3471
28/02/2021 20:04;BANDUSDT;BUY;11.6;6.3;73.0800000000 USDT;-0.0073080000 USDT;-1.59522
28/02/2021 20:04;VETUSDT;BUY;0.03864;2212;85.4716800000 USDT;-0.0085471600 USDT;-0.5376
28/02/2021 20:08;BLZUSDT;SELL;0.1647;469;77.2443000000 USDT;-0.0077244300 USDT;-1.38996
28/02/2021 20:09;NEOUSDT;SELL;33.99;2.74;93.1326000000 USDT;-0.0093132600 USDT;0.6028
28/02/2021 20:17;RLCUSDT;SELL;1.287;61.8;79.5366000000 USDT;-0.0079536600 USDT;-4.8822
28/02/2021 20:19;ETHUSDT;BUY;1387.18;0.061;84.6179800000 USDT;-0.0084617900 USDT;-0.17577
28/02/2021 20:20;SRMUSDT;BUY;4.738;1;4.7380000000 USDT;-0.0004738000 USDT;-0.3996
28/02/2021 20:20;SRMUSDT;BUY;4.738;17;80.5460000000 USDT;-0.0080546000 USDT;-3.5964
28/02/2021 20:32;THETAUSDT;SELL;3.063;28.8;88.2144000000 USDT;-0.0088214400 USDT;2.3616
28/02/2021 20:57;TOMOUSDT;SELL;1.69;56;94.6400000000 USDT;-0.0094640000 USDT;1.092
28/02/2021 22:02;XRPUSDT;SELL;0.4183;214.8;89.8508400000 USDT;-0.0269552500 USDT;0.5907
28/02/2021 22:02;THETAUSDT;BUY;3.1135;28.2;87.8007000000 USDT;-0.0263402100 USDT;-0.7272
28/02/2021 22:02;LRCUSDT;BUY;0.51392;185;95.0752000000 USDT;-0.0285225600 USDT;-4.1612
28/02/2021 22:02;ALGOUSDT;BUY;1.028;74.4;76.4832000000 USDT;-0.0076483200 USDT;-0.34875
28/02/2021 22:02;ZRXUSDT;BUY;1.222;70;85.5400000000 USDT;-0.0085540000 USDT;0.95011
28/02/2021 22:02;BCHUSDT;BUY;460.95;0.202;93.1119000000 USDT;-0.0093111900 USDT;-2.28642
28/02/2021 22:02;SOLUSDT;BUY;13.6;6;81.6000000000 USDT;-0.0081600000 USDT;-7.3684
28/02/2021 22:03;BLZUSDT;BUY;0.1695;457;77.4615000000 USDT;-0.0077461500 USDT;-1.128
28/02/2021 22:04;VETUSDT;SELL;0.03944;2184;86.1369600000 USDT;-0.0086136900 USDT;0.8736
28/02/2021 22:04;KNCUSDT;SELL;1.591;54;85.9140000000 USDT;-0.0085914000 USDT;1.35
28/02/2021 22:05;BANDUSDT;SELL;11.93;6;71.5800000000 USDT;-0.0071580000 USDT;0.99
28/02/2021 22:07;FTMUSDT;SELL;0.411;181;74.3910000000 USDT;-0.0074391000 USDT;-0.02511
28/02/2021 22:07;SRMUSDT;SELL;4.99;16;79.8400000000 USDT;-0.0079840000 USDT;2.016
01/03/2021 00:02;XRPUSDT;BUY;0.4148;216.5;89.8042000000 USDT;-0.0269412600 USDT;0.3759
01/03/2021 00:02;FTMUSDT;BUY;0.4211;177;74.5347000000 USDT;-0.0074534700 USDT;-0.9191
01/03/2021 00:03;CRVUSDT;BUY;1.76;48.2;84.8320000000 USDT;-0.0084832000 USDT;-2.6112
01/03/2021 00:03;ADAUSDT;BUY;1.306;68;88.8080000000 USDT;-0.0088808000 USDT;3.26656
01/03/2021 00:03;ATOMUSDT;BUY;17.63;5.68;100.1384000000 USDT;-0.0100138400 USDT;-2.24235
01/03/2021 00:04;SRMUSDT;BUY;4.954;16;79.2640000000 USDT;-0.0079264000 USDT;0.288
01/03/2021 00:05;BANDUSDT;BUY;11.81;6.1;72.0410000000 USDT;-0.0072041000 USDT;0.36
01/03/2021 00:05;BNBUSDT;BUY;209.38;0.42;87.9396000000 USDT;-0.0087939600 USDT;3.8171
01/03/2021 00:05;WAVESUSDT;BUY;8.878;9.5;84.3410000000 USDT;-0.0084341000 USDT;0.5828
01/03/2021 00:05;EOSUSDT;BUY;3.462;26.9;93.1278000000 USDT;-0.0093127800 USDT;-0.4488
01/03/2021 00:05;OMGUSDT;BUY;4.25;19.7;83.7250000000 USDT;-0.0083725000 USDT;-2.562
01/03/2021 00:06;XTZUSDT;BUY;3.411;29.5;100.6245000000 USDT;-0.0100624500 USDT;-2.449
01/03/2021 00:08;QTUMUSDT;BUY;4.836;18.1;87.5316000000 USDT;-0.0087531500 USDT;-2.15959999
01/03/2021 00:16;STORJUSDT;SELL;0.6431;8;5.1448000000 USDT;-0.0005144800 USDT;-0.1072
01/03/2021 00:16;STORJUSDT;SELL;0.6431;154;99.0374000000 USDT;-0.0099037400 USDT;-0.9782
01/03/2021 02:01;VETUSDT;BUY;0.040031;2150;86.0666500000 USDT;-0.0258199900 USDT;-0.645372
01/03/2021 02:01;SXPUSDT;BUY;2.068;37.1;76.7228000000 USDT;-0.0076722800 USDT;-3.5904
01/03/2021 02:01;STORJUSDT;BUY;0.6403;163;104.3689000000 USDT;-0.0313106700 USDT;0.2268
01/03/2021 02:01;OCEANUSDT;SELL;0.85918;97;83.3404600000 USDT;-0.0250021300 USDT;1.10642
01/03/2021 02:02;EOSUSDT;SELL;3.516;26.6;93.5256000000 USDT;-0.0093525500 USDT;0.7182
01/03/2021 02:02;XTZUSDT;SELL;3.493;28;97.8040000000 USDT;-0.0097804000 USDT;1.148
01/03/2021 02:10;IOTAUSDT;SELL;1.146;74.3;85.1478000000 USDT;-0.0085147800 USDT;-2.0088
01/03/2021 02:27;ADAUSDT;SELL;1.287;73;93.9510000000 USDT;-0.0093951000 USDT;-0.684
01/03/2021 04:01;VETUSDT;SELL;0.040205;2116;85.0737800000 USDT;-0.0255221300 USDT;0.184092
01/03/2021 04:01;ZECUSDT;SELL;113.56;0.766;86.9869600000 USDT;-0.0260960800 USDT;0.41364
01/03/2021 04:01;OMGUSDT;SELL;4.3168;18.4;79.4291200000 USDT;-0.0238287300 USDT;0.61456
01/03/2021 04:01;BANDUSDT;SELL;12.1898;6.2;75.5767600000 USDT;-0.0226730200 USDT;1.17738
01/03/2021 04:01;TRXUSDT;SELL;0.04592;2298;105.5241600000 USDT;-0.0316572400 USDT;2.49333
01/03/2021 04:01;STORJUSDT;SELL;0.6418;164;105.2552000000 USDT;-0.0315765500 USDT;0.123
01/03/2021 04:01;SRMUSDT;SELL;5.1832;16;82.9312000000 USDT;-0.0248793600 USDT;1.8336
01/03/2021 06:03;ADAUSDT;BUY;1.2606;75;94.5450000000 USDT;-0.0283635000 USDT;0.9768
01/03/2021 06:03;TRXUSDT;BUY;0.04532;2327;105.4596400000 USDT;-0.0316378900 USDT;0.6894
01/03/2021 06:03;OCEANUSDT;BUY;0.85929;96;82.4918400000 USDT;-0.0247475500 USDT;-0.00528
01/03/2021 06:03;ENJUSDT;BUY;0.57381;163;93.5310300000 USDT;-0.0280593000 USDT;-2.85708
01/03/2021 06:09;IOSTUSDT;SELL;0.0374;2264;84.6736000000 USDT;-0.0084673600 USDT;5.00344
01/03/2021 06:09;THETAUSDT;SELL;3.122;27.7;86.4794000000 USDT;-0.0086479400 USDT;0.1173
01/03/2021 06:09;QTUMUSDT;SELL;4.915;17.2;84.5380000000 USDT;-0.0084537900 USDT;0.6794
01/03/2021 06:09;CRVUSDT;SELL;1.804;45.2;81.5408000000 USDT;-0.0081540700 USDT;0.9944
01/03/2021 06:09;SOLUSDT;SELL;14.69;4;58.7600000000 USDT;-0.0058760000 USDT;2.18
01/03/2021 06:10;LTCUSDT;SELL;165.51;0.524;86.7272400000 USDT;-0.0086727200 USDT;0.80958
01/03/2021 06:11;BLZUSDT;SELL;0.187;444;83.0280000000 USDT;-0.0083028000 USDT;3.885
01/03/2021 06:11;ETCUSDT;SELL;10.36;8.64;89.5104000000 USDT;-0.0089510400 USDT;1.2528
01/03/2021 08:01;XRPUSDT;SELL;0.4244;218.2;92.6040800000 USDT;-0.0277812200 USDT;1.04736
01/03/2021 08:01;ALGOUSDT;SELL;1.0265;73.8;75.7557000000 USDT;-0.0227267100 USDT;-0.05535
01/03/2021 08:01;DOTUSDT;SELL;33.971;3.2;108.7072000000 USDT;-0.0326121600 USDT;5.1536
01/03/2021 08:01;WAVESUSDT;SELL;9.165;9.6;87.9840000000 USDT;-0.0263952000 USDT;1.3776
01/03/2021 08:01;LRCUSDT;SELL;0.52969;168;88.9879200000 USDT;-0.0266963700 USDT;1.32468
01/03/2021 08:01;BALUSDT;SELL;35.4;2.6;92.0400000000 USDT;-0.0276120000 USDT;2.054
01/03/2021 08:02;ETCUSDT;BUY;10.37;8.64;89.5968000000 USDT;-0.0089596700 USDT;-0.0432
01/03/2021 10:02;ETHUSDT;SELL;1506.65;0.06;90.3990000000 USDT;-0.0271197000 USDT;3.5841
01/03/2021 10:02;IOSTUSDT;BUY;0.038031;2225;84.6189750000 USDT;-0.0253856900 USDT;-0.714292
01/03/2021 10:02;ZECUSDT;BUY;116.05;0.747;86.6893500000 USDT;-0.0260068000 USDT;-0.95367
01/03/2021 10:02;OMGUSDT;BUY;4.4492;10.8;48.0513600000 USDT;-0.0144154000 USDT;-1.21808
01/03/2021 10:02;KNCUSDT;BUY;1.641;52;85.3320000000 USDT;-0.0085332000 USDT;-1.35
01/03/2021 10:02;OMGUSDT;BUY;4.4517;7.1;31.6070700000 USDT;-0.0094821200 USDT;0
01/03/2021 10:02;BANDUSDT;BUY;12.6482;1.3;16.4426600000 USDT;-0.0049327900 USDT;0
01/03/2021 10:02;BANDUSDT;BUY;12.647;4.6;58.1762000000 USDT;-0.0174528600 USDT;-1.41732
01/03/2021 10:02;COMPUSDT;BUY;431.24;0.203;87.5417200000 USDT;-0.0262625100 USDT;-9.57358
01/03/2021 10:02;ENJUSDT;SELL;0.5924;152;90.0448000000 USDT;-0.0090044800 USDT;1.41284
01/03/2021 10:02;SRMUSDT;BUY;5.4424;15;81.6360000000 USDT;-0.0244908000 USDT;-2.0736
01/03/2021 10:02;CRVUSDT;BUY;1.853;44;81.5320000000 USDT;-0.0244596000 USDT;-1.1074
01/03/2021 10:02;QTUMUSDT;BUY;5.103;16.5;84.1995000000 USDT;-0.0084199500 USDT;-1.6168
01/03/2021 12:02;ATOMUSDT;SELL;18.531;0.25;4.6327500000 USDT;-0.0013898200 USDT;0
01/03/2021 12:02;ATOMUSDT;SELL;18.533;4.89;90.6263700000 USDT;-0.0271879100 USDT;2.44713
01/03/2021 12:02;ATOMUSDT;SELL;18.532;0.28;5.1889600000 USDT;-0.0015566800 USDT;0
01/03/2021 12:02;SXPUSDT;SELL;2.2371;33.4;74.7191400000 USDT;-0.0224157400 USDT;2.82397
01/03/2021 12:02;TRXUSDT;SELL;0.0467;2122;99.0974000000 USDT;-0.0297292200 USDT;1.62564
01/03/2021 12:02;TRXUSDT;SELL;0.0467;234;10.9278000000 USDT;-0.0032783400 USDT;0
01/03/2021 12:02;ADAUSDT;SELL;1.27232;76;96.6963200000 USDT;-0.0290088900 USDT;0.44536
01/03/2021 12:02;MATICUSDT;SELL;0.22934;422;96.7814800000 USDT;-0.0290344400 USDT;5.74764
01/03/2021 12:02;OCEANUSDT;SELL;0.90076;96;86.4729600000 USDT;-0.0259418800 USDT;1.99056
01/03/2021 12:09;EOSUSDT;BUY;3.583;26.1;93.5163000000 USDT;-0.0093516300 USDT;-0.8911
01/03/2021 12:10;DOTUSDT;BUY;34.94;3.1;108.3140000000 USDT;-0.0108314000 USDT;-1.5504
01/03/2021 12:10;SOLUSDT;BUY;14.79;4;59.1600000000 USDT;-0.0059160000 USDT;-0.2
01/03/2021 12:21;BALUSDT;BUY;37.28;2.4;89.4720000000 USDT;-0.0089472000 USDT;-2.444
01/03/2021 12:21;LRCUSDT;BUY;0.5518;161;88.8398000000 USDT;-0.0088839800 USDT;-1.85724
01/03/2021 12:24;VETUSDT;BUY;0.04287;1984;85.0540800000 USDT;-0.0085054000 USDT;-2.81957
01/03/2021 12:24;XRPUSDT;BUY;0.4318;214.2;92.4915600000 USDT;-0.0092491500 USDT;-0.80734
01/03/2021 12:24;BLZUSDT;BUY;0.1875;442;82.8750000000 USDT;-0.0082875000 USDT;-0.111
01/03/2021 12:24;XTZUSDT;BUY;3.592;27.2;97.7024000000 USDT;-0.0097702400 USDT;-1.386
01/03/2021 12:27;KAVAUSDT;BUY;3.54;23.7;83.8980000000 USDT;-0.0083897900 USDT;-6.44859
01/03/2021 14:02;ATOMUSDT;BUY;18.065;5.54;100.0801000000 USDT;-0.0300240300 USDT;1.26749999
01/03/2021 14:02;BATUSDT;BUY;0.5383;189.7;102.1155100000 USDT;-0.0306346500 USDT;-5.6339
01/03/2021 14:02;TRXUSDT;BUY;0.04638;2357;109.3176600000 USDT;-0.0327952900 USDT;0.37696
01/03/2021 14:02;ALGOUSDT;BUY;1.0635;70.7;75.1894500000 USDT;-0.0225568300 USDT;-1.3653
01/03/2021 14:02;WAVESUSDT;BUY;9.3418;9.3;86.8787400000 USDT;-0.0260636200 USDT;-0.84864
01/03/2021 14:02;SXPUSDT;BUY;2.1825;33.9;73.9867500000 USDT;-0.0221960200 USDT;0.91182
01/03/2021 14:04;COMPUSDT;SELL;432.29;0.158;68.3018200000 USDT;-0.0068301800 USDT;0.08295
01/03/2021 14:04;DOTUSDT;SELL;34.72;3;104.1600000000 USDT;-0.0104160000 USDT;-0.33
01/03/2021 14:05;LRCUSDT;SELL;0.5562;154;85.6548000000 USDT;-0.0085654800 USDT;0.3388
01/03/2021 16:01;LINKUSDT;SELL;27.332;3.46;94.5687200000 USDT;-0.0283706100 USDT;5.07236
01/03/2021 16:02;KNCUSDT;SELL;1.67927;2;3.3585400000 USDT;-0.0010075600 USDT;0.07654
01/03/2021 16:02;KNCUSDT;SELL;1.67907;48;80.5953600000 USDT;-0.0241786000 USDT;0.87561
01/03/2021 16:02;NEOUSDT;BUY;38.51;2.42;93.1942000000 USDT;-0.0093194200 USDT;-6.1924
01/03/2021 16:02;KAVAUSDT;SELL;3.648;20;72.9600000000 USDT;-0.0072960000 USDT;1.08
01/03/2021 16:02;ETCUSDT;SELL;11.07;8.63;95.5341000000 USDT;-0.0095534100 USDT;3.024
01/03/2021 16:02;XTZUSDT;SELL;3.662;26.4;96.6768000000 USDT;-0.0096676800 USDT;0.924
01/03/2021 16:02;BANDUSDT;SELL;13.06;5.6;73.1360000000 USDT;-0.0073136000 USDT;1.15483999
01/03/2021 16:02;QTUMUSDT;SELL;5.199;15.8;82.1442000000 USDT;-0.0082144200 USDT;0.7584
01/03/2021 16:02;XLMUSDT;SELL;0.4233;244;103.2852000000 USDT;-0.0103285200 USDT;2.4644
01/03/2021 16:02;VETUSDT;SELL;0.04488;1852;83.1177600000 USDT;-0.0083117700 USDT;1.86126
01/03/2021 16:02;OMGUSDT;SELL;4.657;17.4;81.0318000000 USDT;-0.0081031800 USDT;1.79011
01/03/2021 16:02;CRVUSDT;SELL;1.952;42.8;83.5456000000 USDT;-0.0083545600 USDT;2.1186
01/03/2021 16:02;SRMUSDT;SELL;5.908;14;82.7120000000 USDT;-0.0082711900 USDT;3.2592
01/03/2021 16:04;RENUSDT;BUY;1.183;34;40.2220000000 USDT;-0.0040222000 USDT;-6.86554765
01/03/2021 16:04;RENUSDT;BUY;1.183;10;11.8300000000 USDT;-0.0011830000 USDT;-2.01927872
01/03/2021 16:04;RENUSDT;BUY;1.183;33;39.0390000000 USDT;-0.0039039000 USDT;-0.60578361
01/03/2021 16:07;TOMOUSDT;BUY;1.811;52;94.1720000000 USDT;-0.0094172000 USDT;-3.388
01/03/2021 18:01;EOSUSDT;SELL;3.643;25.6;93.2608000000 USDT;-0.0279782400 USDT;0.768
01/03/2021 18:01;DASHUSDT;SELL;209.36;0.526;110.1233600000 USDT;-0.0330370000 USDT;4.22115
01/03/2021 18:01;XRPUSDT;SELL;0.4371;210.2;91.8784200000 USDT;-0.0275635200 USDT;0.55703
01/03/2021 18:01;NEOUSDT;SELL;37.275;2.1;78.2775000000 USDT;-0.0234832500 USDT;-1.29675
01/03/2021 18:01;IOSTUSDT;SELL;0.039073;53;2.0708690000 USDT;-0.0006212600 USDT;0.055226
01/03/2021 18:01;ALGOUSDT;SELL;1.0619;67.8;71.9968200000 USDT;-0.0215990400 USDT;-0.05408
01/03/2021 18:01;BATUSDT;SELL;0.5826;167.6;97.6437600000 USDT;-0.0292931200 USDT;3.69462
01/03/2021 18:01;ZILUSDT;SELL;0.1158;1002;116.0316000000 USDT;-0.0348094700 USDT;5.7615
01/03/2021 18:01;IOSTUSDT;SELL;0.039057;2133;83.3085810000 USDT;-0.0249925700 USDT;1.06704
01/03/2021 18:01;WAVESUSDT;SELL;9.348;9.1;85.0668000000 USDT;-0.0255200400 USDT;0.0279
01/03/2021 18:01;SOLUSDT;SELL;14.7776;4;59.1104000000 USDT;-0.0177331200 USDT;-0.0248
01/03/2021 18:01;BLZUSDT;SELL;0.18267;440;80.3748000000 USDT;-0.0241124400 USDT;-1.0626
01/03/2021 18:01;BALUSDT;SELL;37.006;2.2;81.4132000000 USDT;-0.0244239600 USDT;-0.3014
01/03/2021 18:01;MKRUSDT;SELL;2189.98;0.05;109.4990000000 USDT;-0.0109499000 USDT;8.292
01/03/2021 18:18;VETUSDT;BUY;0.04332;1919;83.1310800000 USDT;-0.0083131000 USDT;1.44456
01/03/2021 18:21;SNXUSDT;BUY;20.4;4.6;93.8400000000 USDT;-0.0093840000 USDT;-9.632
01/03/2021 20:01;SNXUSDT;SELL;20.067;3.6;72.2412000000 USDT;-0.0216723600 USDT;-0.5994
01/03/2021 20:01;RENUSDT;SELL;1.12903;53;59.8385900000 USDT;-0.0179515700 USDT;-1.6191
01/03/2021 20:01;RENUSDT;SELL;1.12902;7;7.9031400000 USDT;-0.0023709400 USDT;0
01/03/2021 20:01;FTMUSDT;SELL;0.570204;172;98.0750880000 USDT;-0.0294225200 USDT;12.822944
01/03/2021 20:08;OMGUSDT;BUY;4.51;17.9;80.7290000000 USDT;-0.0080728900 USDT;1.2789
01/03/2021 20:10;OCEANUSDT;BUY;0.9133;95;86.7635000000 USDT;-0.0086763400 USDT;-0.60192
01/03/2021 20:29;BALUSDT;BUY;36.73;1.6;58.7680000000 USDT;-0.0058768000 USDT;0.3036
01/03/2021 20:30;NEOUSDT;BUY;37.17;2.1;78.0570000000 USDT;-0.0078057000 USDT;0.11025
01/03/2021 20:30;ETCUSDT;BUY;10.68;8.94;95.4792000000 USDT;-0.0095479200 USDT;1.6809
01/03/2021 20:30;ETHUSDT;BUY;1513.26;0.06;90.7956000000 USDT;-0.0090795600 USDT;-0.1983
01/03/2021 20:30;BALUSDT;BUY;36.73;0.6;22.0380000000 USDT;-0.0022038000 USDT;0
01/03/2021 20:31;CRVUSDT;BUY;1.863;44.8;83.4624000000 USDT;-0.0083462400 USDT;1.9046
01/03/2021 20:31;RLCUSDT;BUY;1.356;58.6;79.4616000000 USDT;-0.0079461600 USDT;-2.1321
01/03/2021 20:37;ONTUSDT;BUY;0.8776;96.1;84.3373600000 USDT;-0.0084337300 USDT;-2.21122
01/03/2021 20:40;SRMUSDT;BUY;5.494;14;76.9160000000 USDT;-0.0076916000 USDT;2.484
01/03/2021 20:40;SRMUSDT;BUY;5.494;1;5.4940000000 USDT;-0.0005494000 USDT;0.414
01/03/2021 20:41;ENJUSDT;BUY;0.6506;138;89.7828000000 USDT;-0.0089782800 USDT;-4.4232
01/03/2021 22:02;EOSUSDT;BUY;3.636;25.6;93.0816000000 USDT;-0.0279244800 USDT;0.0896
01/03/2021 22:02;LTCUSDT;BUY;172.29;0.073;12.5771700000 USDT;-0.0037731500 USDT;0
01/03/2021 22:02;LTCUSDT;BUY;172.29;0.43;74.0847000000 USDT;-0.0222254100 USDT;-1.77636
01/03/2021 22:02;XTZUSDT;BUY;3.593;23.8;85.5134000000 USDT;-0.0256540200 USDT;0.6969
01/03/2021 22:02;XTZUSDT;BUY;3.593;3.1;11.1383000000 USDT;-0.0033414900 USDT;0.2139
01/03/2021 22:02;ADAUSDT;BUY;1.30888;73;95.5482400000 USDT;-0.0286644700 USDT;-1.38928
01/03/2021 22:02;ZECUSDT;SELL;120.47;0.729;87.8226300000 USDT;-0.0263467800 USDT;1.60888
01/03/2021 22:02;XRPUSDT;BUY;0.441;207.2;91.3752000000 USDT;-0.0274125600 USDT;-0.40989
01/03/2021 22:02;KNCUSDT;BUY;1.63359;52;84.9466800000 USDT;-0.0254840000 USDT;1.137
01/03/2021 22:02;IOSTUSDT;BUY;0.039465;2150;84.8497500000 USDT;-0.0254549200 USDT;-0.445944
01/03/2021 22:02;IOTAUSDT;BUY;1.1968;70.5;84.3744000000 USDT;-0.0253123200 USDT;-1.88468
01/03/2021 22:02;STORJUSDT;BUY;0.6457;162;104.6034000000 USDT;-0.0313810200 USDT;-0.3198
01/03/2021 22:02;ATOMUSDT;SELL;18.2;5.66;103.0120000000 USDT;-0.0103012000 USDT;0.38205
01/03/2021 22:03;SOLUSDT;BUY;14.79;4;59.1600000000 USDT;-0.0059160000 USDT;-0.0248
01/03/2021 22:04;OCEANUSDT;SELL;0.9185;94;86.3390000000 USDT;-0.0086339000 USDT;0.2444
01/03/2021 22:17;SXPUSDT;SELL;2.216;34.4;76.2304000000 USDT;-0.0076230400 USDT;0.5762
01/03/2021 22:31;ETHUSDT;SELL;1546.08;0.06;92.7648000000 USDT;-0.0092764800 USDT;0.9846
01/03/2021 22:32;NEOUSDT;SELL;37.8;2.1;79.3800000000 USDT;-0.0079380000 USDT;0.6615
02/03/2021 00:01;VETUSDT;SELL;0.04577;1986;90.8992200000 USDT;-0.0272697600 USDT;2.43285
02/03/2021 00:01;ETCUSDT;SELL;11.115;9.26;102.9249000000 USDT;-0.0308774700 USDT;2.01405
02/03/2021 00:01;EOSUSDT;SELL;3.72;25.6;95.2320000000 USDT;-0.0285696000 USDT;1.0752
02/03/2021 00:01;ONTUSDT;SELL;0.9191;79.2;72.7927200000 USDT;-0.0218378100 USDT;1.39855
02/03/2021 00:01;ONTUSDT;SELL;0.9192;11.8;10.8465600000 USDT;-0.0032539600 USDT;0.49088
02/03/2021 00:01;TRXUSDT;SELL;0.04788;2364;113.1883200000 USDT;-0.0339564900 USDT;1.7685
02/03/2021 00:01;XRPUSDT;SELL;0.4468;204.4;91.3259200000 USDT;-0.0273977700 USDT;0.59218
02/03/2021 00:01;OMGUSDT;SELL;4.6179;18.4;84.9693600000 USDT;-0.0254908000 USDT;0.99268
02/03/2021 00:01;SRMUSDT;SELL;5.6888;16;91.0208000000 USDT;-0.0273062400 USDT;1.5584
02/03/2021 00:01;KNCUSDT;SELL;1.688;54;91.1520000000 USDT;-0.0091152000 USDT;1.46907
02/03/2021 00:02;CRVUSDT;SELL;2.001;46.8;93.6468000000 USDT;-0.0093646800 USDT;3.2292
02/03/2021 00:02;BALUSDT;SELL;38.18;2.2;83.9960000000 USDT;-0.0083996000 USDT;1.595
02/03/2021 00:03;THETAUSDT;BUY;3.279;26.4;86.5656000000 USDT;-0.0086565600 USDT;-2.1823
02/03/2021 00:13;SOLUSDT;SELL;14.99;4;59.9600000000 USDT;-0.0059960000 USDT;0.4
02/03/2021 00:18;STORJUSDT;SELL;0.6719;160;107.5040000000 USDT;-0.0107504000 USDT;2.096
02/03/2021 00:43;DASHUSDT;BUY;223.59;0.492;110.0062800000 USDT;-0.0110006200 USDT;-3.74249
02/03/2021 00:48;ETHUSDT;BUY;1569.86;0.059;92.6217400000 USDT;-0.0092621700 USDT;-0.7134
02/03/2021 02:01;IOSTUSDT;SELL;0.039992;2119;84.7430480000 USDT;-0.0254229100 USDT;0.557039
02/03/2021 02:01;BCHUSDT;SELL;504.05;0.192;96.7776000000 USDT;-0.0290332800 USDT;4.1376
02/03/2021 02:01;BALUSDT;BUY;37.656;2.3;86.6088000000 USDT;-0.0259826400 USDT;0.5764
